transaction_id,merchant_id,customer_id,timestamp,amount,currency,payment_method,device_id,device_age,ip_country,customer_country,merchant_country,previous_transaction_count,previous_failed_transactions,transactions_last_10_minutes,transactions_last_hour,average_customer_amount,amount_deviation,new_device,new_location,chargeback_history,account_age,is_fraud,fraud_type
txn_legit_004817,merch_0119,cust_01838,2026-01-18T06:37:10+00:00,1038.24,INR,upi,dev_cust_01838_1,480,IN,IN,IN,45,0,0,0,984.64,0.054,False,False,0,1354,False,NONE
txn_legit_006934,merch_0113,cust_02383,2026-02-09T08:35:19+00:00,1712.16,INR,wallet,dev_cust_02383_1,732,IN,IN,IN,95,0,0,0,1202.57,0.424,False,False,0,392,False,NONE
txn_legit_006535,merch_0216,cust_00154,2026-02-27T22:53:40+00:00,5946.6,INR,wallet,dev_cust_00154_2,897,IN,IN,SG,96,0,0,0,1093.8,4.437,False,False,0,115,False,BENIGN_OUTLIER
txn_legit_001209,merch_0223,cust_02478,2026-01-01T15:03:11+00:00,2166.4,INR,netbanking,dev_cust_02478_1,894,IN,IN,IN,102,0,0,0,3087.98,0.298,False,False,0,849,False,NONE
txn_legit_007469,merch_0005,cust_02421,2026-02-07T09:35:50+00:00,3324.36,INR,upi,dev_cust_02421_2,508,IN,IN,IN,58,0,0,0,2186.86,0.52,False,False,0,1226,False,NONE
txn_legit_000421,merch_0179,cust_00966,2026-03-01T15:10:05+00:00,2880.4,INR,card,dev_cust_00966_2,289,IN,IN,IN,144,0,0,0,3053.67,0.057,False,False,0,298,False,NONE
txn_legit_010490,merch_0051,cust_01909,2026-02-04T12:28:53+00:00,332.36,INR,wallet,dev_cust_01909_2,549,IN,IN,IN,185,0,0,0,325.44,0.021,False,False,0,848,False,NONE
txn_legit_001706,merch_0170,cust_00145,2026-02-24T01:26:53+00:00,1199.49,INR,upi,dev_cust_00145_2,145,IN,IN,IN,216,0,1,1,1119.79,0.071,False,False,0,200,False,NONE
txn_legit_001158,merch_0101,cust_00467,2026-01-03T08:01:05+00:00,2096.61,INR,wallet,dev_cust_00467_1,121,IN,IN,IN,68,0,0,0,1513.29,0.385,False,False,0,571,False,NONE
txn_legit_002306,merch_0147,cust_02091,2026-01-29T04:52:09+00:00,1811.25,INR,upi,dev_cust_02091_1,850,IN,IN,IN,22,0,0,0,1185.28,0.528,False,False,2,1399,False,NONE
txn_legit_000273,merch_0043,cust_01277,2026-02-10T16:31:40+00:00,6343.9,INR,upi,dev_cust_01277_1,559,IN,IN,IN,209,0,0,0,6447.39,0.016,False,False,0,650,False,NONE
txn_legit_000171,merch_0088,cust_01961,2026-02-07T11:08:27+00:00,953.37,INR,card,dev_cust_01961_1,160,US,US,IN,153,0,1,2,856.92,0.113,False,False,0,874,False,NONE
txn_legit_003956,merch_0190,cust_01756,2026-02-05T09:43:11+00:00,2774.45,INR,card,dev_cust_01756_1,611,IN,IN,IN,206,0,0,0,2885.95,0.039,False,False,0,861,False,NONE
txn_legit_005606,merch_0139,cust_01279,2026-01-23T11:45:54+00:00,1115.89,INR,upi,dev_cust_01279_2,516,IN,IN,IN,152,0,0,0,1057.05,0.056,False,False,0,1180,False,NONE
txn_legit_007173,merch_0010,cust_01015,2026-01-16T01:28:21+00:00,3008.18,INR,card,dev_cust_01015_1,646,IN,IN,SG,64,0,0,0,3926.76,0.234,False,False,0,1247,False,NONE
txn_legit_004865,merch_0014,cust_00027,2026-01-08T20:27:31+00:00,1508.09,INR,netbanking,dev_cust_00027_1,775,IN,IN,IN,114,0,0,0,337.53,3.468,False,False,0,1119,False,BENIGN_OUTLIER
txn_legit_008054,merch_0003,cust_01126,2026-01-29T14:39:25+00:00,326.14,INR,card,dev_cust_01126_1,72,IN,IN,IN,78,0,0,1,338.87,0.038,False,False,0,47,False,NONE
txn_legit_003188,merch_0246,cust_01082,2026-02-12T05:57:04+00:00,539.52,INR,netbanking,dev_cust_01082_1,66,IN,IN,IN,17,0,2,2,667.23,0.191,False,False,0,1183,False,NONE
txn_legit_001725,merch_0126,cust_00073,2026-02-25T03:51:34+00:00,468.21,INR,wallet,dev_cust_00073_1,716,IN,IN,SG,199,0,0,0,870.92,0.462,False,False,1,514,False,NONE
txn_legit_006206,merch_0123,cust_02026,2026-01-09T17:13:57+00:00,786.63,INR,card,dev_cust_02026_2,628,US,IN,IN,69,0,0,0,1049.71,0.251,False,True,0,148,False,BENIGN_OUTLIER
txn_legit_008188,merch_0183,cust_02174,2026-01-03T20:31:37+00:00,1015.98,INR,netbanking,dev_cust_02174_1,556,IN,IN,IN,209,0,0,0,1021.47,0.005,False,False,0,698,False,NONE
txn_legit_001564,merch_0244,cust_00257,2026-01-02T01:38:27+00:00,4160.23,INR,wallet,dev_cust_00257_new,1,IN,IN,IN,68,0,0,0,2635.62,0.578,True,False,0,1020,False,NONE
txn_legit_001782,merch_0021,cust_02107,2026-01-05T13:14:07+00:00,660.34,INR,upi,dev_cust_02107_1,354,IN,IN,IN,123,1,0,0,417.58,0.581,False,False,0,1189,False,NONE
txn_legit_000843,merch_0087,cust_00957,2026-02-11T10:06:39+00:00,1453.1,INR,card,dev_cust_00957_1,508,IN,IN,IN,144,0,0,0,1201.49,0.209,False,False,0,996,False,NONE
txn_fraud_000233,merch_0046,cust_00369,2026-02-09T20:37:05+00:00,17958.27,INR,card,dev_takeover_2803,4,IN,IN,IN,163,0,0,1,975.57,17.408,True,False,0,1214,True,HIGH_VALUE_SPIKE
txn_legit_007798,merch_0083,cust_01642,2026-01-20T23:06:59+00:00,1444.91,INR,upi,dev_cust_01642_1,532,IN,IN,IN,132,0,0,0,2982.11,0.515,False,False,0,364,False,NONE
txn_legit_000904,merch_0100,cust_01353,2026-02-01T06:56:29+00:00,1614.53,INR,wallet,dev_cust_01353_1,209,IN,IN,IN,110,0,0,0,1422.6,0.135,False,False,0,1480,False,NONE
txn_legit_003494,merch_0218,cust_01420,2026-02-19T16:34:31+00:00,5506.96,INR,wallet,dev_cust_01420_2,418,IN,IN,IN,135,0,0,0,1382.52,2.983,False,False,0,781,False,BENIGN_OUTLIER
txn_fraud_000624,merch_0094,cust_00473,2026-02-17T06:15:52+00:00,348.29,INR,card,dev_subtle_499,2,IN,IN,IN,123,4,3,1,247.67,0.406,True,False,0,941,True,SUBTLE_ACCOUNT_DRAIN
txn_legit_007406,merch_0077,cust_01044,2026-01-02T18:23:56+00:00,805.95,INR,netbanking,dev_cust_01044_2,626,AE,IN,IN,145,0,0,0,868.93,0.072,False,True,0,958,False,BENIGN_OUTLIER
txn_legit_001547,merch_0192,cust_01991,2026-02-18T16:46:40+00:00,2078.14,INR,wallet,dev_cust_01991_2,644,IN,IN,IN,51,0,0,0,1772.86,0.172,False,False,0,970,False,NONE
txn_legit_010014,merch_0177,cust_01878,2026-01-31T05:26:24+00:00,983.43,INR,card,dev_cust_01878_1,224,IN,IN,IN,139,0,2,2,751.57,0.309,False,False,0,770,False,NONE
txn_legit_002080,merch_0193,cust_01781,2026-02-18T10:04:46+00:00,120.76,INR,card,dev_cust_01781_2,113,IN,IN,IN,31,0,0,0,271.68,0.556,False,False,0,322,False,NONE
txn_legit_009162,merch_0096,cust_01427,2026-02-26T16:18:25+00:00,3994.62,INR,card,dev_cust_01427_1,98,IN,IN,IN,198,0,0,1,5155.28,0.225,False,False,0,1416,False,NONE
txn_legit_010397,merch_0135,cust_00963,2026-01-02T05:55:31+00:00,1472.24,INR,wallet,dev_cust_00963_1,851,IN,IN,IN,207,0,0,0,1061.08,0.387,False,False,0,1269,False,NONE
txn_legit_006497,merch_0174,cust_01707,2026-01-24T22:18:53+00:00,1913.46,INR,netbanking,dev_cust_01707_1,209,AE,AE,IN,125,0,0,0,1590.32,0.203,False,False,0,1288,False,NONE
txn_legit_003985,merch_0016,cust_02161,2026-03-01T18:18:53+00:00,387.34,INR,upi,dev_cust_02161_1,705,IN,IN,IN,199,0,0,1,349.07,0.11,False,False,0,505,False,NONE
txn_legit_008677,merch_0128,cust_00728,2026-01-23T15:47:34+00:00,838.95,INR,netbanking,dev_cust_00728_2,338,IN,IN,IN,130,0,0,0,1206.46,0.305,False,False,0,294,False,NONE
txn_legit_010032,merch_0102,cust_00134,2026-02-05T02:15:34+00:00,1355.62,INR,wallet,dev_cust_00134_1,658,IN,IN,IN,135,0,0,0,1342.86,0.01,False,False,0,800,False,NONE
txn_legit_008545,merch_0034,cust_01949,2026-02-01T04:15:46+00:00,1670.3,INR,upi,dev_cust_01949_2,470,IN,IN,IN,74,0,0,0,2338.21,0.286,False,False,0,748,False,NONE
txn_legit_008803,merch_0201,cust_00784,2026-01-09T17:54:52+00:00,1519.27,INR,card,dev_cust_00784_1,160,IN,IN,IN,197,0,0,0,1508.69,0.007,False,False,0,1194,False,NONE
txn_legit_010573,merch_0164,cust_00059,2026-01-25T13:13:04+00:00,953.09,INR,wallet,dev_cust_00059_1,881,IN,IN,SG,146,3,2,2,1189.84,0.199,False,False,0,470,False,NONE
txn_legit_004677,merch_0013,cust_02150,2026-02-01T21:53:28+00:00,237.01,INR,upi,dev_cust_02150_2,125,IN,IN,IN,99,0,0,0,222.14,0.067,False,False,0,74,False,NONE
txn_legit_003820,merch_0230,cust_01415,2026-02-18T22:03:46+00:00,502.14,INR,upi,dev_cust_01415_2,267,IN,IN,IN,100,0,2,2,519.57,0.034,False,False,0,1179,False,NONE
txn_legit_005209,merch_0138,cust_01563,2026-01-25T16:39:29+00:00,142.6,INR,card,dev_cust_01563_1,642,AE,AE,IN,168,0,0,0,150.0,0.049,False,False,0,819,False,NONE
txn_legit_002646,merch_0085,cust_00990,2026-03-01T23:10:39+00:00,812.27,INR,upi,dev_cust_00990_2,501,IN,IN,IN,161,0,0,0,918.6,0.116,False,False,0,734,False,NONE
txn_legit_006443,merch_0065,cust_01706,2026-02-10T06:18:23+00:00,770.2,INR,netbanking,dev_cust_01706_2,388,IN,IN,IN,114,1,0,2,731.38,0.053,False,False,0,1258,False,NONE
txn_legit_009190,merch_0157,cust_02324,2026-02-12T05:07:26+00:00,5454.3,INR,netbanking,dev_cust_02324_2,727,IN,IN,IN,108,0,1,1,3726.85,0.464,False,False,0,496,False,NONE
txn_legit_007388,merch_0112,cust_02193,2026-02-20T17:30:59+00:00,3369.14,INR,card,dev_cust_02193_1,88,IN,IN,IN,93,0,0,0,5017.38,0.329,False,False,0,1408,False,NONE
txn_legit_000256,merch_0177,cust_00833,2026-01-13T05:43:58+00:00,361.58,INR,card,dev_cust_00833_1,169,IN,IN,IN,212,0,0,0,382.41,0.054,False,False,0,979,False,NONE
txn_legit_009096,merch_0049,cust_00820,2026-01-11T10:16:04+00:00,2770.92,INR,wallet,dev_cust_00820_1,138,GB,GB,IN,54,0,0,1,2220.88,0.248,False,False,0,1486,False,NONE
txn_legit_004350,merch_0196,cust_00862,2026-01-11T20:17:54+00:00,277.6,INR,card,dev_cust_00862_2,676,IN,IN,IN,109,0,0,0,247.55,0.121,False,False,0,1428,False,NONE
txn_legit_008468,merch_0033,cust_01682,2026-01-24T21:37:07+00:00,726.14,INR,netbanking,dev_cust_01682_1,584,IN,IN,IN,76,0,0,0,879.57,0.174,False,False,0,1353,False,NONE
txn_legit_009281,merch_0218,cust_00489,2026-02-13T09:09:10+00:00,2961.17,INR,netbanking,dev_cust_00489_1,661,IN,IN,IN,65,1,0,0,3767.14,0.214,False,False,1,130,False,NONE
txn_legit_005923,merch_0145,cust_02261,2026-01-06T19:30:56+00:00,500.57,INR,netbanking,dev_cust_02261_2,492,IN,IN,IN,147,0,0,0,1301.44,0.615,False,False,0,1393,False,NONE
txn_legit_002155,merch_0123,cust_00874,2026-02-18T03:49:33+00:00,201.99,INR,netbanking,dev_cust_00874_2,551,IN,IN,IN,181,0,0,1,482.37,0.581,False,False,0,791,False,NONE
txn_legit_008764,merch_0221,cust_01029,2026-01-27T18:12:04+00:00,2153.84,INR,card,dev_cust_01029_2,568,GB,IN,IN,98,0,0,1,1512.46,0.424,False,True,0,843,False,BENIGN_OUTLIER
txn_legit_010661,merch_0099,cust_00590,2026-02-09T16:41:17+00:00,158.61,INR,wallet,dev_cust_00590_2,778,IN,IN,IN,137,0,0,0,433.69,0.634,False,False,0,1360,False,NONE
txn_legit_003715,merch_0207,cust_01106,2026-02-07T05:30:05+00:00,476.04,INR,upi,dev_cust_01106_2,377,IN,IN,IN,196,0,0,1,370.95,0.283,False,False,0,104,False,NONE
txn_legit_004057,merch_0134,cust_00269,2026-02-21T22:12:50+00:00,626.56,INR,wallet,dev_cust_00269_1,890,IN,IN,IN,32,0,0,0,617.67,0.014,False,False,0,1169,False,NONE
txn_legit_010355,merch_0141,cust_02286,2026-02-05T13:11:28+00:00,410.17,INR,wallet,dev_cust_02286_1,813,IN,IN,IN,27,0,0,0,1329.76,0.692,False,False,0,1012,False,NONE
txn_legit_009948,merch_0085,cust_01981,2026-01-03T16:50:05+00:00,185.46,INR,card,dev_cust_01981_2,95,IN,IN,IN,119,0,0,0,393.11,0.528,False,False,0,429,False,NONE
txn_legit_003622,merch_0066,cust_01309,2026-02-26T15:56:34+00:00,1501.98,INR,wallet,dev_cust_01309_2,801,IN,IN,IN,95,0,0,0,2259.75,0.335,False,False,0,502,False,NONE
txn_legit_005648,merch_0119,cust_00339,2026-02-15T02:42:05+00:00,963.2,INR,card,dev_cust_00339_2,471,IN,IN,IN,162,0,0,0,1275.37,0.245,False,False,0,133,False,NONE
txn_legit_006458,merch_0198,cust_00278,2026-01-26T04:57:06+00:00,281.97,INR,card,dev_cust_00278_2,562,IN,IN,IN,136,0,0,0,539.05,0.477,False,False,0,199,False,NONE
txn_legit_003102,merch_0005,cust_02106,2026-01-03T14:17:55+00:00,3134.28,INR,upi,dev_cust_02106_2,609,IN,IN,IN,26,0,0,0,3627.4,0.136,False,False,0,179,False,NONE
txn_legit_000558,merch_0192,cust_02203,2026-02-14T00:45:40+00:00,1607.39,INR,upi,dev_cust_02203_1,304,IN,IN,IN,128,0,0,0,1655.39,0.029,False,False,0,161,False,NONE
txn_legit_006679,merch_0195,cust_02135,2026-01-03T18:46:31+00:00,757.26,INR,wallet,dev_cust_02135_1,376,IN,IN,IN,209,0,0,0,664.52,0.14,False,False,0,232,False,NONE
txn_legit_006321,merch_0018,cust_01098,2026-02-02T19:45:51+00:00,78.06,INR,upi,dev_cust_01098_1,232,IN,IN,IN,24,0,1,1,164.27,0.525,False,False,0,126,False,NONE
txn_legit_001436,merch_0246,cust_00093,2026-01-30T21:59:03+00:00,615.29,INR,wallet,dev_cust_00093_1,758,IN,IN,IN,101,0,0,0,494.36,0.245,False,False,0,512,False,NONE
txn_legit_000507,merch_0024,cust_02455,2026-01-23T08:41:13+00:00,1804.89,INR,netbanking,dev_cust_02455_1,457,IN,IN,IN,87,0,0,0,1603.18,0.126,False,False,0,101,False,NONE
txn_legit_005275,merch_0107,cust_00428,2026-02-08T00:57:08+00:00,1724.05,INR,wallet,dev_cust_00428_2,788,IN,IN,IN,214,0,0,1,1608.64,0.072,False,False,0,826,False,NONE
txn_legit_004472,merch_0119,cust_02485,2026-02-05T03:27:23+00:00,461.95,INR,wallet,dev_cust_02485_1,681,IN,IN,IN,74,0,0,0,562.77,0.179,False,False,0,1164,False,NONE
txn_legit_001869,merch_0178,cust_01285,2026-02-13T17:43:06+00:00,596.98,INR,netbanking,dev_cust_01285_2,464,US,US,IN,124,1,0,0,460.31,0.297,False,False,0,230,False,NONE
txn_legit_005663,merch_0080,cust_01808,2026-01-17T19:19:18+00:00,880.86,INR,wallet,dev_cust_01808_1,363,IN,IN,IN,77,0,0,2,1383.56,0.363,False,False,0,369,False,NONE
txn_legit_006452,merch_0239,cust_01604,2026-02-20T16:30:20+00:00,319.78,INR,wallet,dev_cust_01604_2,749,IN,IN,IN,88,0,0,0,455.18,0.297,False,False,0,991,False,NONE
txn_legit_005930,merch_0052,cust_02022,2026-01-25T13:02:09+00:00,907.24,INR,card,dev_cust_02022_1,782,IN,IN,IN,122,1,0,0,1136.57,0.202,False,False,0,1252,False,NONE
txn_legit_008387,merch_0224,cust_00253,2026-01-07T19:20:21+00:00,3549.57,INR,wallet,dev_cust_00253_1,664,IN,IN,IN,56,0,0,0,5452.52,0.349,False,False,0,799,False,NONE
txn_legit_000755,merch_0050,cust_01763,2026-01-04T19:39:52+00:00,628.58,INR,upi,dev_cust_01763_2,343,IN,IN,IN,114,0,0,1,957.3,0.343,False,False,0,980,False,NONE
txn_legit_007445,merch_0198,cust_00259,2026-02-22T08:07:21+00:00,1478.3,INR,netbanking,dev_cust_00259_1,773,IN,IN,IN,214,0,0,0,1309.3,0.129,False,False,0,629,False,NONE
txn_legit_007855,merch_0237,cust_00596,2026-01-02T08:55:15+00:00,392.43,INR,card,dev_cust_00596_1,588,IN,IN,IN,218,0,0,0,582.01,0.326,False,False,0,1036,False,NONE
txn_legit_004050,merch_0131,cust_01360,2026-02-22T11:42:15+00:00,862.89,INR,card,dev_cust_01360_1,442,IN,IN,SG,124,0,0,1,1049.28,0.178,False,False,0,1111,False,NONE
txn_legit_010199,merch_0100,cust_02433,2026-01-11T23:05:01+00:00,500.24,INR,netbanking,dev_cust_02433_2,213,IN,IN,IN,203,0,2,3,880.05,0.432,False,False,0,186,False,NONE
txn_legit_003836,merch_0118,cust_01852,2026-01-19T06:37:10+00:00,4860.12,INR,netbanking,dev_cust_01852_2,86,TH,IN,IN,52,0,4,4,4060.31,0.197,False,True,0,1087,False,BENIGN_OUTLIER
txn_legit_004386,merch_0231,cust_01108,2026-01-28T20:17:44+00:00,290.51,INR,card,dev_cust_01108_2,139,IN,IN,IN,113,2,0,0,366.72,0.208,False,False,0,1135,False,NONE
txn_legit_009101,merch_0087,cust_01773,2026-01-08T10:38:03+00:00,200.79,INR,wallet,dev_cust_01773_1,480,IN,IN,IN,186,0,0,0,528.87,0.62,False,False,0,181,False,NONE
txn_legit_002118,merch_0009,cust_00890,2026-01-15T05:18:10+00:00,1345.23,INR,wallet,dev_cust_00890_1,745,IN,IN,IN,190,0,1,1,2303.99,0.416,False,False,0,1384,False,NONE
txn_legit_009244,merch_0045,cust_01108,2026-02-15T18:13:16+00:00,567.93,INR,wallet,dev_cust_01108_2,139,IN,IN,IN,116,0,0,0,366.72,0.549,False,False,0,1135,False,NONE
txn_legit_000729,merch_0031,cust_00232,2026-01-08T07:21:15+00:00,1579.81,INR,wallet,dev_cust_00232_1,822,IN,IN,IN,200,0,0,1,1079.22,0.464,False,False,0,1440,False,NONE
txn_legit_000501,merch_0033,cust_01616,2026-01-07T14:25:36+00:00,17314.68,INR,wallet,dev_cust_01616_2,327,SG,SG,IN,113,0,0,0,13549.99,0.278,False,False,0,1221,False,NONE
txn_legit_009781,merch_0067,cust_00283,2026-02-04T21:43:10+00:00,600.84,INR,card,dev_cust_00283_1,176,IN,IN,IN,46,0,0,0,3456.85,0.826,False,False,0,1291,False,NONE
txn_legit_000643,merch_0079,cust_00957,2026-02-18T14:06:58+00:00,1156.99,INR,upi,dev_cust_00957_1,508,IN,IN,IN,158,0,0,0,1201.49,0.037,False,False,0,996,False,NONE
txn_legit_007202,merch_0086,cust_02273,2026-01-11T04:28:20+00:00,239.13,INR,card,dev_cust_02273_1,631,IN,IN,SG,175,0,0,0,505.55,0.527,False,False,0,1286,False,NONE
txn_legit_001539,merch_0104,cust_01995,2026-01-11T22:16:05+00:00,764.52,INR,upi,dev_cust_01995_1,58,IN,IN,IN,41,0,0,0,1210.43,0.368,False,False,0,745,False,NONE
txn_legit_010722,merch_0153,cust_00219,2026-01-15T14:35:56+00:00,884.82,INR,upi,dev_cust_00219_1,706,SG,IN,IN,183,0,1,2,594.33,0.489,False,True,0,1418,False,BENIGN_OUTLIER
txn_legit_001211,merch_0082,cust_01045,2026-01-06T22:40:34+00:00,301.91,INR,netbanking,dev_cust_01045_1,369,IN,IN,IN,106,0,0,0,775.31,0.611,False,False,0,1219,False,NONE
txn_legit_008854,merch_0148,cust_01143,2026-02-08T10:44:12+00:00,399.1,INR,wallet,dev_cust_01143_1,768,IN,IN,IN,25,0,0,0,790.33,0.495,False,False,0,324,False,NONE
txn_legit_010936,merch_0004,cust_01656,2026-01-09T19:36:13+00:00,190.25,INR,upi,dev_cust_01656_1,223,IN,IN,IN,94,0,0,0,698.48,0.728,False,False,0,1257,False,NONE
txn_legit_000672,merch_0196,cust_01494,2026-01-29T05:37:01+00:00,1316.06,INR,upi,dev_cust_01494_1,881,IN,IN,IN,194,0,0,0,1050.34,0.253,False,False,0,1160,False,NONE
txn_legit_004915,merch_0157,cust_00312,2026-01-17T12:30:03+00:00,3317.21,INR,netbanking,dev_cust_00312_2,133,IN,IN,IN,118,0,0,0,2284.63,0.452,False,False,0,1070,False,NONE
txn_legit_006106,merch_0072,cust_01036,2026-01-25T19:22:58+00:00,2300.15,INR,upi,dev_cust_01036_1,548,IN,IN,IN,116,0,0,0,3421.69,0.328,False,False,0,635,False,NONE
txn_legit_006939,merch_0233,cust_01878,2026-01-30T23:11:01+00:00,947.86,INR,netbanking,dev_cust_01878_1,224,IN,IN,IN,151,2,2,2,751.57,0.261,False,False,0,770,False,NONE
txn_legit_003377,merch_0079,cust_01283,2026-02-01T03:41:18+00:00,4656.95,INR,upi,dev_cust_01283_2,688,IN,IN,IN,171,0,0,0,1639.08,1.841,False,False,0,338,False,BENIGN_OUTLIER
txn_legit_004476,merch_0069,cust_02481,2026-02-25T03:48:57+00:00,784.78,INR,netbanking,dev_cust_02481_1,414,GB,GB,IN,120,0,0,0,536.47,0.463,False,False,0,128,False,NONE
txn_legit_005615,merch_0084,cust_02094,2026-01-17T21:07:03+00:00,178.81,INR,card,dev_cust_02094_2,765,SG,SG,IN,72,0,0,0,341.04,0.476,False,False,0,987,False,NONE
txn_legit_010845,merch_0020,cust_01064,2026-02-17T18:11:05+00:00,204.0,INR,upi,dev_cust_01064_2,553,IN,IN,IN,32,0,0,0,204.64,0.003,False,False,0,1375,False,NONE
txn_legit_001464,merch_0118,cust_01544,2026-01-20T22:55:44+00:00,600.99,INR,card,dev_cust_01544_2,893,GB,GB,IN,48,0,0,0,608.79,0.013,False,False,0,1277,False,NONE
txn_legit_004745,merch_0002,cust_00122,2026-02-13T18:16:27+00:00,570.22,INR,wallet,dev_cust_00122_2,71,IN,IN,SG,51,0,0,0,414.48,0.376,False,False,0,675,False,NONE
txn_fraud_000268,merch_0117,cust_01356,2026-01-16T04:06:08+00:00,414.46,INR,card,dev_cust_01356_1,704,RO,IN,IN,92,0,5,7,150.0,1.763,False,True,0,1245,True,GEO_ANOMALY_BOT
txn_legit_001192,merch_0013,cust_01533,2026-01-08T12:27:38+00:00,825.76,INR,netbanking,dev_cust_01533_2,709,US,US,IN,124,2,0,0,1181.68,0.301,False,False,0,1447,False,NONE
txn_legit_003793,merch_0054,cust_01929,2026-01-31T19:39:39+00:00,1856.05,INR,netbanking,dev_cust_01929_2,615,IN,IN,IN,163,0,0,0,2288.87,0.189,False,False,0,686,False,NONE
txn_legit_001872,merch_0095,cust_01286,2026-01-15T10:43:15+00:00,311.68,INR,card,dev_cust_01286_1,699,IN,IN,IN,183,0,0,0,289.59,0.076,False,False,0,69,False,NONE
txn_legit_003590,merch_0028,cust_02447,2026-02-01T08:49:10+00:00,1689.16,INR,netbanking,dev_cust_02447_1,614,SG,SG,IN,149,0,0,0,1152.96,0.465,False,False,0,532,False,NONE
txn_legit_003158,merch_0133,cust_01222,2026-01-09T15:47:06+00:00,509.57,INR,wallet,dev_cust_01222_new,3,IN,IN,IN,42,0,0,0,1168.35,0.564,True,False,0,1200,False,NONE
txn_legit_009688,merch_0070,cust_01727,2026-02-18T06:33:24+00:00,495.75,INR,card,dev_cust_01727_2,337,IN,IN,SG,92,0,0,1,569.31,0.129,False,False,0,1055,False,NONE
txn_legit_000505,merch_0104,cust_00416,2026-03-01T16:55:55+00:00,418.19,INR,wallet,dev_cust_00416_2,571,AE,AE,IN,180,0,0,0,475.22,0.12,False,False,0,607,False,NONE
txn_legit_000243,merch_0093,cust_01612,2026-02-08T13:13:50+00:00,159.08,INR,upi,dev_cust_01612_2,747,IN,IN,IN,142,0,0,0,237.77,0.331,False,False,0,245,False,NONE
txn_legit_005678,merch_0125,cust_00263,2026-02-27T13:03:34+00:00,142.93,INR,card,dev_cust_00263_1,505,IN,IN,SG,138,0,0,0,150.0,0.047,False,False,0,664,False,NONE
txn_legit_000506,merch_0015,cust_00273,2026-01-05T13:53:57+00:00,2008.79,INR,netbanking,dev_cust_00273_2,666,IN,IN,IN,52,0,0,0,2413.15,0.168,False,False,0,432,False,NONE
txn_legit_009810,merch_0222,cust_01492,2026-02-27T07:15:30+00:00,11326.46,INR,upi,dev_cust_01492_1,478,IN,IN,IN,62,0,0,0,7898.83,0.434,False,False,0,1467,False,NONE
txn_legit_010472,merch_0224,cust_00085,2026-01-19T19:18:53+00:00,395.73,INR,wallet,dev_cust_00085_1,130,US,US,IN,199,0,0,0,451.59,0.124,False,False,0,821,False,NONE
txn_legit_006407,merch_0007,cust_01671,2026-03-01T07:15:04+00:00,753.66,INR,netbanking,dev_cust_01671_2,785,SG,SG,SG,23,0,1,2,732.83,0.028,False,False,0,280,False,NONE
txn_legit_008052,merch_0166,cust_00053,2026-02-23T08:42:14+00:00,455.53,INR,upi,dev_cust_00053_1,752,IN,IN,IN,69,0,0,2,505.03,0.098,False,False,0,244,False,NONE
txn_legit_006670,merch_0203,cust_01280,2026-02-21T06:33:08+00:00,315.12,INR,upi,dev_cust_01280_2,762,IN,IN,IN,201,0,1,1,690.39,0.544,False,False,0,949,False,NONE
txn_legit_006758,merch_0233,cust_01547,2026-01-24T12:12:45+00:00,481.93,INR,upi,dev_cust_01547_2,611,IN,IN,IN,58,0,0,0,384.28,0.254,False,False,0,1299,False,NONE
txn_legit_007233,merch_0008,cust_01315,2026-02-22T19:49:52+00:00,1269.1,INR,wallet,dev_cust_01315_2,787,IN,IN,IN,142,1,0,0,905.78,0.401,False,False,0,175,False,NONE
txn_legit_001773,merch_0094,cust_01497,2026-02-01T00:19:33+00:00,6677.65,INR,upi,dev_cust_01497_1,111,IN,IN,IN,73,1,2,2,5178.54,0.289,False,False,0,1124,False,NONE
txn_legit_006227,merch_0222,cust_00304,2026-02-26T18:53:02+00:00,837.55,INR,card,dev_cust_00304_2,711,IN,IN,IN,67,0,0,2,1508.42,0.445,False,False,0,989,False,NONE
txn_legit_008191,merch_0193,cust_00424,2026-01-23T21:26:40+00:00,2437.35,INR,card,dev_cust_00424_2,743,IN,IN,IN,208,0,0,0,2050.49,0.189,False,False,0,1008,False,NONE
txn_legit_007104,merch_0103,cust_01642,2026-03-01T12:12:36+00:00,2618.08,INR,wallet,dev_cust_01642_1,532,IN,IN,IN,149,1,1,1,2982.11,0.122,False,False,0,364,False,NONE
txn_legit_009800,merch_0172,cust_02269,2026-01-27T14:03:46+00:00,176.49,INR,wallet,dev_cust_02269_1,82,IN,IN,IN,102,0,0,0,584.9,0.698,False,False,0,1102,False,NONE
txn_legit_000797,merch_0209,cust_02321,2026-01-15T22:39:21+00:00,1511.6,INR,netbanking,dev_cust_02321_1,703,IN,IN,IN,197,0,3,3,1304.5,0.159,False,False,0,547,False,NONE
txn_legit_003618,merch_0219,cust_01698,2026-02-27T08:56:46+00:00,628.19,INR,netbanking,dev_cust_01698_2,698,IN,IN,IN,157,0,0,1,504.68,0.245,False,False,0,749,False,NONE
txn_legit_002381,merch_0182,cust_01323,2026-01-10T13:34:58+00:00,971.89,INR,upi,dev_cust_01323_2,805,IN,IN,IN,101,0,0,1,845.63,0.149,False,False,0,866,False,NONE
txn_legit_002829,merch_0213,cust_00829,2026-02-06T06:47:41+00:00,620.96,INR,netbanking,dev_cust_00829_2,384,IN,IN,IN,36,0,0,0,628.19,0.012,False,False,0,81,False,NONE
